Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region,ClaimNb,target
0.57,2,5,1,33,63,0,0,139,12,1,7.094234845924755
1.0,2,8,7,65,50,6,0,108,12,1,6.5685412871829065
0.76,1,6,2,44,62,6,0,58,12,1,7.094234845924755
0.45,2,6,3,34,50,0,0,174,12,1,6.134178649307157
1.0,2,5,5,49,50,0,0,359,12,1,6.0960497622980565
0.51,2,4,7,42,57,0,1,359,12,1,4.446526092548494
1.0,2,6,4,49,50,6,0,287,12,1,7.094234845924755
1.0,2,7,5,57,50,4,0,165,12,1,7.094234845924755
1.0,2,7,5,48,50,6,0,131,12,1,7.170888478512505
0.05,2,5,9,46,50,0,1,109,12,1,6.688354713946762
1.0,3,6,16,55,50,0,1,1237,12,1,7.094234845924755
0.42,2,7,10,63,50,0,1,112,12,1,7.265548597307034
1.0,2,6,3,25,112,0,0,153,11,1,7.02919384725252
0.33,1,6,12,48,100,0,0,98,12,1,7.094234845924755
1.0,2,10,14,46,50,7,0,431,12,1,8.188966863648876
1.0,2,5,5,48,50,9,1,165,12,1,7.094234845924755
1.0,2,7,10,54,50,2,0,165,12,1,7.094234845924755
0.34,0,6,4,48,56,9,1,44,12,2,7.02919384725252
0.6,2,5,8,54,90,7,0,165,12,1,7.094234845924755
0.86,3,6,6,54,50,6,0,575,12,1,7.825736581036901
0.17,0,4,8,45,50,3,1,17,5,1,7.655267531187373
1.0,2,5,5,24,90,7,0,287,12,1,7.094234845924755
1.0,3,9,1,82,62,0,1,575,12,1,7.016116288652202
1.0,3,5,8,37,66,6,1,575,12,1,6.341170262289905
1.0,3,6,7,57,78,0,0,949,4,1,6.608877433769622
0.86,3,9,3,39,50,1,0,575,12,1,9.267280095238423
0.58,3,6,18,22,95,0,0,575,12,1,7.902857191280582
1.0,2,8,12,53,50,0,0,126,4,1,6.108447262593597
0.72,2,6,7,55,50,7,1,287,12,1,8.03834092822637
1.0,3,4,13,63,50,7,0,575,12,1,7.094234845924755
1.0,3,5,8,39,50,0,1,542,17,1,6.943064506084371
1.0,2,5,3,42,50,6,0,174,12,1,7.094234845924755
1.0,4,9,7,37,50,7,1,2733,20,2,5.25817222624361
0.77,2,7,10,56,50,0,0,151,12,1,7.094234845924755
0.97,2,12,3,41,50,7,0,261,12,1,7.094234845924755
1.0,5,4,10,35,50,9,1,12374,0,1,7.094234845924755
1.0,4,9,7,37,50,7,1,2733,20,2,7.094234845924755
1.0,0,9,15,42,112,0,1,31,12,1,7.094234845924755
0.75,3,7,9,27,80,10,1,747,12,1,5.001123533723661
0.88,1,7,10,65,125,0,0,64,12,1,7.094234845924755
0.86,4,9,8,55,50,1,1,3021,12,1,7.565218285456012
0.77,3,4,4,46,50,3,1,747,12,1,6.648725449103519
0.94,3,6,9,23,125,6,0,949,4,1,7.0208250021899214
1.0,2,5,3,33,71,9,0,359,12,1,7.094234845924755
1.0,3,6,4,36,54,6,0,949,4,1,6.807161163746434
0.53,3,6,12,33,76,0,1,747,12,1,7.094234845924755
0.51,3,9,8,44,50,4,1,634,12,1,7.114086288236444
1.0,3,7,7,41,50,0,0,747,12,1,6.1376406572655835
1.0,1,6,6,56,50,6,0,58,12,1,7.094234845924755
0.83,3,10,13,51,50,9,0,747,12,1,7.134428593346592
1.0,3,6,2,51,50,0,0,949,4,1,7.96496901806517
1.0,2,7,4,42,50,6,0,174,12,1,7.094234845924755
0.08,3,4,16,21,100,7,0,535,17,1,7.094234845924755
0.54,4,11,14,43,50,2,1,2415,17,1,5.5369798735199165
1.0,4,7,15,30,125,6,1,2252,17,1,7.094234845924755
0.78,4,6,12,38,53,0,0,2415,17,1,6.814630708991662
1.0,3,6,8,56,50,0,0,649,17,1,7.26942174452349
1.0,4,6,14,42,51,0,1,2415,17,2,7.094234845924755
1.0,4,6,14,42,51,0,1,2415,17,2,4.350793932242783
0.34,4,6,5,24,100,0,0,2415,17,1,5.777621362991072
1.0,3,8,8,49,72,7,0,1314,4,1,6.800203475316562
1.0,4,7,14,45,55,8,0,2415,17,1,7.094234845924755
1.0,4,4,2,59,50,7,1,2415,17,1,7.094234845924755
0.77,2,4,6,27,95,0,1,170,17,1,6.147741536165247
0.5,2,9,1,39,62,1,0,490,17,1,7.094234845924755
0.64,3,5,9,43,50,9,0,1314,4,1,6.15283907202456
1.0,2,7,2,62,50,6,1,405,4,1,5.343768629451954
0.38,2,6,15,52,50,0,0,405,4,1,7.094234845924755
0.11,4,5,8,27,80,6,0,3628,17,1,7.636747288497468
0.1,0,5,5,79,50,6,0,12,4,1,8.80972548251787
0.21,3,4,11,50,54,6,0,1314,4,1,7.02919384725252
0.25,0,4,11,68,50,9,1,20,4,1,6.8458054044060574
1.0,0,7,3,53,50,0,1,13,4,1,7.094234845924755
1.0,2,12,5,46,50,1,0,405,4,1,4.373616367313912
0.86,2,7,14,51,50,6,0,405,4,1,7.094234845924755
0.39,2,6,3,49,50,0,0,405,4,1,7.094234845924755
0.23,3,4,18,29,125,0,1,1314,4,1,7.660731470826731
1.0,2,5,16,61,62,6,0,405,4,1,7.094234845924755
1.0,2,8,19,52,70,0,0,405,4,1,8.07246736935477
0.26,2,9,3,36,59,1,0,405,4,1,7.094234845924755
0.85,0,6,17,38,54,0,0,29,13,1,5.901539839579995
0.33,4,5,7,48,50,0,0,2694,13,1,8.750098540960972
0.36,2,5,9,72,50,0,0,405,4,1,12.260584504776437
1.0,1,12,4,50,50,0,0,68,14,1,7.3545350602245145
0.12,2,6,15,58,50,6,1,405,4,1,7.094234845924755
0.83,2,7,18,45,50,0,1,405,4,1,7.094234845924755
1.0,0,8,17,49,50,0,0,29,4,1,5.962061482738665
1.0,2,6,11,62,50,0,0,136,4,1,6.401917196727186
0.49,3,9,3,30,100,6,1,1314,4,1,7.02919384725252
1.0,2,6,15,73,50,6,1,405,4,1,7.094234845924755
0.0054644808743169,2,4,20,19,100,0,1,405,4,1,7.094234845924755
0.46,0,6,13,57,52,0,0,20,13,1,6.889591308354466
0.58,0,7,4,53,62,0,0,26,13,1,7.094234845924755
0.1,2,7,11,52,50,0,1,370,4,1,7.930763605266061
0.52,4,4,12,32,95,0,1,3465,0,1,5.012699828145135
1.0,2,6,14,34,59,0,0,101,4,1,6.8001700683022
1.0,2,8,14,43,50,10,0,405,4,1,7.094234845924755
0.53,2,9,8,55,80,1,0,405,4,1,7.094234845924755
0.91,0,8,14,30,125,6,1,15,4,1,7.094234845924755
1.0,2,7,19,68,50,1,0,405,4,1,7.094234845924755
0.74,2,7,12,61,125,9,1,405,4,1,7.094234845924755
0.63,1,4,1,43,50,0,0,76,14,1,6.2166061010848646
0.41,3,12,2,29,100,0,0,568,4,1,6.401917196727186
1.0,0,8,7,74,50,6,0,19,4,1,4.425086124134329
0.75,0,8,10,44,50,0,0,20,4,1,7.094234845924755
0.44,3,6,2,27,55,6,0,949,4,1,7.095942929886884
0.33,0,6,14,40,50,10,0,49,4,1,7.601402334583733
1.0,2,7,8,83,50,6,0,405,4,1,4.564868889214566
0.71,3,7,5,35,62,0,1,979,9,1,7.094234845924755
1.0,3,5,3,49,67,9,1,1328,17,1,7.02919384725252
1.0,2,6,12,43,51,0,1,444,10,1,6.401917196727186
1.0,2,5,12,39,58,7,0,369,4,1,7.094234845924755
1.0,2,6,6,70,50,6,1,405,4,1,8.294299608857235
1.0,4,5,2,39,50,0,1,6705,0,1,6.401917196727186
1.0,2,6,19,50,50,6,0,405,4,1,7.094234845924755
1.0,3,6,6,50,50,0,0,949,4,1,8.24621089818687
0.89,2,5,10,60,50,7,0,405,4,1,7.094234845924755
1.0,0,12,7,64,62,3,1,47,13,1,7.094234845924755
0.16,1,8,2,37,67,0,0,72,13,1,7.094234845924755
1.0,3,7,4,77,118,6,1,886,13,1,7.094234845924755
1.0,3,12,1,62,50,0,0,562,13,1,6.401917196727186
0.73,1,8,3,37,50,6,0,72,13,1,7.094234845924755
1.0,0,6,3,53,60,6,0,46,13,1,6.401917196727186
1.0,2,10,13,43,62,4,0,298,13,1,7.094234845924755
1.0,3,5,5,79,50,7,1,886,13,1,7.094234845924755
1.0,2,12,4,41,69,0,0,122,13,1,6.401917196727186
0.98,3,6,6,62,50,0,0,1314,4,1,6.508992658933645
1.0,3,11,11,45,60,0,1,562,13,1,6.809425544908928
0.65,3,6,6,34,85,0,0,1314,4,1,6.218779386491002
0.84,3,4,2,49,50,3,0,886,13,1,6.401917196727186
1.0,2,10,2,48,50,0,0,122,13,1,7.094234845924755
0.9,0,5,4,23,118,7,0,18,4,1,7.02919384725252
0.1,0,6,12,23,95,6,0,18,4,1,6.108380540325014
0.08,0,5,17,39,50,6,1,27,4,1,7.094234845924755
1.0,0,11,3,57,50,4,0,48,4,1,7.201789632905382
1.0,3,7,3,69,50,0,0,741,4,1,7.094234845924755
1.0,0,5,5,76,50,0,1,48,4,1,7.322642525669206
0.47,3,5,10,53,50,9,0,1600,4,1,6.853299093186078
0.18,0,7,21,51,50,6,0,31,4,1,7.094234845924755
0.55,3,12,23,64,50,2,1,741,4,1,4.400603020246817
0.74,0,5,15,64,62,6,0,25,4,1,7.094234845924755
0.59,0,7,1,71,62,9,0,35,4,1,6.775503067855995
0.5,0,5,15,51,62,6,0,36,4,1,8.006700845440367
0.57,0,6,16,52,50,6,0,18,4,1,5.929589143389895
0.55,3,5,6,57,50,0,1,1313,4,1,7.369751937825956
0.78,0,6,9,52,50,0,0,23,4,1,7.094234845924755
1.0,4,7,1,28,64,6,1,6689,0,1,7.650991779443134
0.83,0,11,15,51,50,1,0,31,4,1,5.883378097242924
1.0,0,6,12,33,50,7,0,35,4,1,7.338264157529733
0.71,0,4,15,27,50,9,1,19,4,1,4.921731217990249
0.91,0,5,17,52,50,6,0,20,4,1,6.326364119168874
1.0,0,8,16,45,50,0,0,33,4,1,7.094234845924755
1.0,0,8,9,37,62,0,0,35,4,1,5.385870263555899
1.0,0,7,18,41,50,0,1,31,4,1,7.094234845924755
1.0,0,6,10,32,63,6,0,48,4,1,7.094234845924755
0.71,0,6,7,23,95,6,0,18,4,1,7.094234845924755
0.68,2,5,10,35,50,0,1,179,3,1,8.047570289684582
1.0,0,5,13,74,50,6,0,48,4,1,7.094234845924755
0.26,3,9,9,26,68,6,1,949,4,1,7.02919384725252
1.0,0,4,4,56,50,6,1,22,4,1,7.094234845924755
1.0,0,4,8,23,147,6,0,23,4,2,7.094234845924755
1.0,0,6,1,28,95,6,0,23,4,1,7.094234845924755
1.0,0,6,7,46,50,6,0,15,4,1,4.502029427068578
0.42,3,6,10,25,80,6,0,568,4,2,4.343155860284888
0.42,3,6,10,25,80,6,0,568,4,2,7.094234845924755
1.0,1,7,8,84,78,2,0,57,4,1,7.094234845924755
0.91,0,7,14,26,90,6,0,23,4,1,7.094234845924755
0.76,0,6,12,25,72,6,0,48,18,1,4.343155860284888
0.33,0,5,10,34,112,6,0,20,4,1,7.094234845924755
1.0,0,8,9,49,50,6,0,20,4,1,7.094234845924755
0.91,2,7,2,58,52,3,1,111,4,1,7.094234845924755
1.0,2,10,14,67,62,6,0,221,14,1,7.094234845924755
1.0,0,4,13,19,95,6,1,15,4,1,7.094234845924755
1.0,3,10,5,58,50,10,1,1054,4,1,7.094234845924755
0.91,0,10,0,39,50,4,0,11,4,1,8.279177089979276
0.75,0,7,0,68,50,7,0,19,4,1,6.401917196727186
0.5,0,6,12,52,50,0,0,26,6,1,7.094234845924755
1.0,0,6,6,44,62,4,0,10,4,1,9.184304357425342
0.52,1,4,2,54,50,0,0,67,4,1,7.213363218717237
1.0,0,4,8,23,147,6,0,23,4,2,7.094234845924755
1.0,3,10,9,48,50,10,1,1658,2,1,5.858475864332681
1.0,3,11,1,54,55,3,0,568,4,1,7.094234845924755
1.0,0,5,10,68,50,0,1,23,4,1,6.401917196727186
0.71,2,4,13,60,125,10,1,322,3,1,7.02919384725252
1.0,0,6,3,54,50,0,0,24,4,1,7.094234845924755
0.41,0,5,3,57,50,6,0,21,18,1,7.094234845924755
1.0,0,6,6,46,50,0,1,28,4,1,7.094234845924755
1.0,3,4,11,70,55,9,1,568,4,1,7.094234845924755
0.24,3,9,8,50,76,4,1,1314,4,1,5.675348705993653
1.0,3,5,5,44,50,0,0,805,17,1,7.462915441057162
1.0,4,7,14,52,50,6,1,2252,17,1,7.094234845924755
0.05,4,4,15,46,100,0,1,2252,17,1,8.26899846323517
0.79,3,5,6,59,50,6,1,1485,17,1,7.094234845924755
0.27,3,6,1,63,68,5,1,949,4,1,7.02919384725252
1.0,4,8,7,62,50,6,0,2252,17,1,7.529384975329144
0.57,3,5,4,25,100,0,0,1214,17,1,4.394449154672439
1.0,2,5,9,26,85,0,1,101,17,1,4.394449154672439
1.0,4,5,3,60,60,0,1,2252,17,1,7.094234845924755
0.19,3,12,4,36,68,7,0,1323,17,1,7.094234845924755
0.34,3,10,3,48,50,0,1,1847,17,1,6.398594934535208
0.68,4,5,4,46,50,10,1,4116,4,1,8.177821956757896
0.75,4,9,6,57,96,3,1,2252,17,1,7.226209010100671
1.0,3,11,15,49,62,9,1,972,17,1,7.094234845924755
0.77,3,7,1,43,50,8,1,774,17,1,6.401917196727186
0.87,3,5,4,19,95,6,1,1314,4,1,7.02919384725252
0.83,4,6,7,32,95,6,0,2252,17,2,2.866761892257031
0.11,4,8,8,21,95,6,0,2252,17,1,7.094234845924755
0.76,1,7,4,53,50,6,0,78,17,1,7.094234845924755
0.83,4,6,7,32,95,6,0,2252,17,2,8.000014093678072
1.0,4,6,1,54,50,0,1,2252,17,1,7.094234845924755
1.0,2,6,18,43,50,0,1,218,18,1,6.401917196727186
0.45,4,8,6,21,118,6,0,2252,17,1,8.07246736935477
0.24,4,6,13,18,100,0,1,2252,17,1,8.07246736935477
1.0,3,5,14,48,50,6,0,805,17,1,7.094234845924755
0.6,3,12,4,36,85,7,0,1323,17,1,7.972810784121404
0.26,1,6,3,55,69,6,0,55,3,1,8.250591361135614
1.0,3,7,8,34,95,10,0,525,17,1,7.094234845924755
0.15,4,4,2,69,90,0,1,2252,17,1,6.401917196727186
0.11,4,5,14,44,125,0,1,2252,17,1,7.094234845924755
0.09,2,4,18,54,50,0,0,119,17,1,7.094234845924755
0.79,3,5,2,41,50,6,0,1847,17,1,7.224724272058811
1.0,0,8,6,53,62,10,0,11,17,1,7.094234845924755
1.0,4,7,1,34,78,6,1,2252,17,1,7.094234845924755
1.0,1,6,9,44,68,6,0,94,18,1,3.4436180975461075
0.83,2,4,3,37,90,0,1,119,17,1,7.094234845924755
0.39,4,13,7,30,60,4,1,2252,17,1,7.411640876378465
0.24,2,6,5,24,95,8,0,296,17,1,7.094234845924755
1.0,3,4,16,45,50,0,0,1847,17,1,7.094234845924755
1.0,3,5,8,37,50,6,1,774,17,1,7.607227414774269
0.01,4,6,15,38,76,0,0,4128,11,1,6.577958710423009
1.0,3,6,19,27,75,7,0,957,11,1,7.094234845924755
0.91,3,11,12,42,69,1,0,763,11,1,6.057907503656696
0.3,1,7,6,50,50,9,0,96,12,1,7.094234845924755
1.0,2,5,9,53,68,3,0,289,5,1,7.094234845924755
0.4,2,6,10,40,50,0,0,484,11,1,10.626314887197484
0.99,3,6,26,54,50,7,1,1408,11,2,6.439270495705672
0.66,3,7,7,30,80,0,1,1408,11,1,4.152613470346076
0.45,1,8,6,43,72,0,1,64,11,1,8.35466720307002
1.0,3,5,13,27,68,0,1,1408,11,1,6.594522892886242
1.0,0,8,15,57,50,10,0,44,11,1,7.090834881719985
1.0,3,6,12,44,50,0,0,1408,11,1,7.094234845924755
1.0,3,7,5,34,50,9,0,1408,11,1,4.172385267224964
1.0,3,6,15,66,71,0,0,1408,11,1,7.094234845924755
1.0,3,5,11,36,73,9,0,1408,11,1,7.094234845924755
0.99,3,6,26,54,50,7,1,1408,11,2,5.08605193338101
1.0,3,6,8,41,68,0,0,1408,11,2,7.094234845924755
1.0,3,6,8,41,68,0,0,1408,11,2,7.094234845924755
0.6,1,7,8,19,100,0,0,57,11,1,7.262733784783044
1.0,3,6,9,59,140,0,0,1408,11,1,7.094234845924755
1.0,3,6,13,21,95,0,0,1408,11,1,7.094234845924755
0.66,2,7,15,29,75,6,1,218,11,1,7.094234845924755
1.0,2,7,9,51,52,0,1,320,0,1,7.094234845924755
0.38,3,7,10,27,100,2,1,1408,11,1,7.318128323442885
1.0,1,5,10,43,50,7,0,53,11,1,7.094234845924755
1.0,1,4,24,70,62,0,1,91,4,1,7.094234845924755
0.13,1,7,18,55,50,6,0,64,4,1,9.655600387331003
0.25,2,6,7,36,90,0,0,192,4,1,4.400603020246817
0.83,2,6,11,49,50,6,0,192,4,2,6.397379553996511
1.0,3,5,4,38,50,10,1,1410,14,2,6.0348113516113475
1.0,0,5,6,62,50,7,1,26,4,1,7.094234845924755
1.0,3,6,9,32,51,7,1,1313,4,1,4.400603020246817
1.0,5,5,7,52,64,8,0,13719,0,1,6.025455261475219
1.0,2,7,22,51,50,6,1,192,4,1,4.425086124134329
0.5,4,7,6,32,64,2,0,4327,0,1,8.306528948611543
0.75,3,10,17,49,85,6,0,1314,4,1,6.33693192019845
1.0,0,6,13,46,59,0,0,11,4,1,7.094234845924755
1.0,0,7,6,51,62,8,0,12,4,1,7.094234845924755
0.36,0,4,10,21,90,6,1,44,4,1,6.6685331574552364
0.83,2,6,11,49,50,6,0,192,4,2,7.094234845924755
0.46,0,5,5,47,50,9,0,15,4,1,8.408993092399358
1.0,0,5,9,83,50,0,1,26,4,1,7.094234845924755
1.0,3,6,12,67,50,0,0,1314,4,1,7.02919384725252
1.0,1,7,6,53,50,6,1,71,4,1,6.204779960103212
1.0,4,4,9,36,51,0,1,3866,4,1,7.094234845924755
0.66,0,7,16,43,50,2,0,45,4,1,7.6984827878809465
1.0,0,4,9,76,50,6,1,11,4,1,7.817085845000547
1.0,0,7,15,37,50,0,1,17,4,1,6.5499654280512285
1.0,1,5,14,45,50,0,1,51,4,1,7.143159361866845
0.71,0,7,16,66,50,6,0,17,4,1,7.094234845924755
1.0,3,5,4,38,50,10,1,1410,14,2,6.0768162142074855
1.0,0,6,5,42,51,0,0,30,4,1,4.425086124134329
1.0,2,5,17,61,50,0,1,115,4,1,8.07246736935477
1.0,4,6,14,39,58,0,0,6485,0,1,7.094234845924755
0.21,1,4,17,29,76,0,1,57,4,1,9.133934376773556
1.0,1,9,3,81,62,9,1,57,4,1,10.588123616077645
0.49,3,4,6,23,90,6,1,745,17,1,7.02919384725252
0.3,2,7,5,54,50,0,0,335,4,1,7.311518940450544
1.0,1,7,15,44,50,6,0,57,4,1,5.451381742274873
0.58,0,10,17,48,85,6,0,12,4,1,7.094234845924755
0.47,0,4,11,45,78,6,0,18,4,1,7.094234845924755
0.21,0,5,8,48,52,0,1,34,4,1,6.425630484325989
1.0,4,4,6,46,76,8,0,2007,0,1,7.557060283862673
1.0,1,9,7,60,50,0,0,57,4,1,7.094234845924755
0.61,2,6,15,38,50,0,0,228,15,1,6.401917196727186
1.0,2,11,2,56,68,7,1,467,4,1,7.094234845924755
0.28,1,9,14,48,57,0,1,57,4,1,7.094234845924755
1.0,0,6,6,65,62,0,1,11,4,1,7.094234845924755
0.82,1,6,13,61,80,6,1,57,4,1,7.094234845924755
0.35,1,8,4,35,64,7,0,57,4,1,5.17581069205524
1.0,0,5,13,50,71,6,0,23,4,1,7.094234845924755
0.49,5,11,3,44,50,4,1,27000,0,2,4.319353040145823
1.0,2,6,7,45,101,0,1,394,4,1,7.02919384725252
0.49,5,11,3,44,50,4,1,27000,0,2,7.094234845924755
0.81,2,7,0,57,112,0,0,232,4,1,7.094234845924755
0.48,1,6,10,56,62,0,0,57,4,1,7.094234845924755
0.33,0,7,9,45,50,6,0,26,4,1,5.401189789468666
0.75,1,5,3,26,64,6,0,56,4,1,7.75116989504052
1.0,0,6,4,50,50,8,0,23,4,1,7.094234845924755
0.5,2,5,7,42,50,7,0,405,4,1,7.094234845924755
1.0,0,7,17,37,50,0,1,27,4,1,7.094234845924755
1.0,1,4,10,34,63,0,1,57,4,1,7.094234845924755
1.0,1,10,6,27,90,0,1,57,4,1,6.401917196727186
0.75,1,5,6,31,75,7,0,55,4,1,6.599897709726981
1.0,5,5,8,30,76,6,1,16291,0,1,5.332767101277263
0.64,4,7,14,29,125,6,0,2767,11,1,7.247792581767846
1.0,1,5,4,84,50,0,0,57,4,1,7.094234845924755
0.92,4,10,1,41,62,0,0,4427,0,1,7.094234845924755
0.51,1,6,10,56,50,0,0,57,4,1,7.094234845924755
0.53,0,5,1,43,50,6,0,27,4,1,4.425086124134329
0.58,2,11,3,35,62,5,0,310,20,1,7.094234845924755
0.88,2,4,10,35,54,10,1,421,4,1,5.23207072072911
1.0,4,6,12,34,95,0,1,3304,3,1,7.2843132391426355
1.0,1,6,13,36,90,7,0,57,4,1,7.094234845924755
1.0,5,12,4,65,50,7,0,27000,0,1,7.094234845924755
1.0,2,5,10,52,50,6,0,405,4,1,7.094234845924755
1.0,4,7,6,41,50,8,1,4427,0,1,7.094234845924755
0.86,2,10,3,56,50,2,0,142,4,1,7.094234845924755
1.0,1,10,15,53,50,9,0,57,4,1,7.094234845924755
0.49,1,8,17,30,80,6,0,72,11,1,7.094234845924755
0.08,0,10,16,46,50,3,1,42,11,1,8.07246736935477
1.0,2,7,9,48,62,6,0,485,11,1,7.094234845924755
0.62,4,11,6,26,125,0,1,3317,20,1,7.094234845924755
1.0,1,8,5,44,62,6,0,63,11,1,7.094234845924755
0.86,1,8,16,61,50,0,0,51,4,1,6.214848069626799
1.0,0,6,8,44,50,6,0,21,16,1,4.792479284293085
0.26,1,6,15,54,50,8,1,75,11,1,7.094234845924755
0.36,1,7,7,31,100,0,1,84,11,1,7.783219849660689
0.98,1,7,14,56,62,0,1,62,1,1,9.087523940007445
1.0,0,6,6,47,50,0,0,45,11,2,8.217597769316672
0.51,0,6,10,69,50,6,0,25,16,1,7.02856484119421
1.0,2,7,11,45,63,0,0,286,4,1,7.094234845924755
1.0,2,5,4,56,50,0,0,213,16,1,7.097573664202715
0.36,2,6,12,52,58,10,0,337,11,1,8.50108616696
1.0,2,7,10,81,50,0,1,451,11,1,7.094234845924755
1.0,1,5,5,61,50,6,1,79,11,1,5.311085505825715
1.0,0,6,6,47,50,0,0,45,11,2,7.094234845924755
1.0,2,7,13,39,63,0,1,219,11,1,7.094234845924755
1.0,2,8,1,84,96,3,0,451,11,1,7.094234845924755
1.0,2,6,5,46,62,7,0,124,11,1,7.094234845924755
1.0,0,5,6,42,62,6,0,9,4,1,6.453577753682166
0.34,2,7,9,71,50,1,0,186,4,1,6.704830934849324
0.45,0,5,9,69,58,9,0,12,4,1,7.094234845924755
0.35,0,6,4,58,50,6,0,41,4,1,7.938755884740199
1.0,0,4,12,31,60,6,1,49,4,1,7.094234845924755
0.62,2,6,11,42,50,7,0,186,4,1,6.087138297176264
1.0,0,6,3,73,50,0,0,30,4,1,7.094234845924755
1.0,0,6,9,47,62,6,0,12,4,1,7.094234845924755
0.13,3,10,9,33,50,6,1,1974,13,1,6.269096283706261
0.92,2,9,11,44,62,4,1,186,4,2,7.094234845924755
0.45,2,4,2,33,51,0,1,120,4,1,7.02919384725252
0.92,2,9,11,44,62,4,1,186,4,2,7.094234845924755
0.51,0,6,3,51,52,0,0,48,4,1,6.94724518666855
0.13,0,6,16,47,57,0,0,27,4,1,6.749708686600084
1.0,4,7,11,38,50,6,1,4470,0,1,7.094234845924755
0.98,1,9,0,34,50,10,0,74,4,2,5.775265576278065
1.0,0,7,12,77,50,6,1,39,4,1,7.094234845924755
0.43,3,5,14,43,58,6,1,741,4,1,4.777525578470196
1.0,2,6,15,77,50,6,0,203,4,1,7.094234845924755
1.0,0,6,18,83,50,6,1,27,4,1,7.094234845924755
1.0,0,7,2,48,92,0,0,20,4,1,7.02919384725252
1.0,3,6,8,71,50,6,0,1313,4,1,7.094234845924755
1.0,3,4,8,43,62,6,1,1313,4,1,7.094234845924755
0.64,0,6,7,46,50,7,1,26,4,1,6.6388295350128
0.74,0,6,15,82,50,6,0,27,4,1,7.902857191280582
0.69,0,7,10,68,83,1,0,39,4,1,6.839861802938486
1.0,1,8,1,47,50,3,0,59,4,1,7.094234845924755
0.74,0,5,2,69,50,6,0,41,4,1,7.094234845924755
1.0,2,5,6,56,50,6,1,270,4,1,6.531679055767761
1.0,0,4,4,75,50,6,1,18,4,1,7.722261316544349
1.0,0,6,9,76,50,6,0,10,4,1,7.094234845924755
1.0,3,5,4,80,50,9,0,741,4,1,7.094234845924755
1.0,0,6,5,53,50,0,0,26,4,1,7.094234845924755
0.87,4,6,10,66,50,10,0,3997,0,1,5.81368267035606
1.0,2,4,3,67,50,7,0,378,9,1,7.094234845924755
1.0,1,7,20,69,50,6,1,62,20,1,6.401917196727186
1.0,2,6,6,46,140,0,0,320,9,2,6.90875477931522
1.0,4,4,14,43,90,7,0,3374,9,1,7.094234845924755
1.0,4,5,1,58,62,0,1,3374,9,1,7.094234845924755
1.0,4,6,5,27,101,6,0,3374,9,1,6.401917196727186
0.24,4,5,11,20,100,0,0,3374,9,2,7.094234845924755
1.0,3,6,7,78,64,3,1,645,19,1,6.267845501804609
0.24,4,5,11,20,100,0,0,3374,9,2,7.094234845924755
1.0,2,6,6,46,140,0,0,320,9,2,7.094234845924755
0.84,4,7,7,47,50,6,1,3374,9,1,5.303304908059076
1.0,4,5,17,44,50,8,1,4972,9,1,7.094234845924755
1.0,3,7,3,57,50,0,1,1993,9,1,7.094234845924755
0.26,0,7,11,40,51,0,1,40,17,1,7.929900404536288
0.49,4,6,9,26,72,3,1,3103,17,1,4.343935283551159
1.0,3,5,5,24,90,0,0,745,17,1,6.264293100200241
1.0,3,7,14,46,78,2,0,745,17,1,4.396052806406973
1.0,3,7,1,59,50,0,1,745,17,1,7.166034287064601
1.0,3,7,8,51,55,6,1,1313,4,1,6.720135712486882
1.0,3,4,14,45,50,6,1,745,17,1,7.094234845924755
0.38,1,7,10,51,50,0,0,78,17,1,7.519779168248301
1.0,2,5,12,76,50,9,0,203,17,1,7.094234845924755
0.83,2,6,3,37,62,0,0,311,17,1,7.094234845924755
1.0,4,6,3,61,56,10,0,3699,17,1,7.158513997329321
1.0,2,7,15,39,50,0,0,129,17,1,6.780421782513903
1.0,3,4,3,41,57,0,0,745,17,1,4.287166353649922
0.41,3,4,5,63,50,7,0,745,17,1,6.90875477931522
0.45,3,7,16,38,90,8,1,745,17,1,7.094234845924755
0.13,3,4,13,39,50,7,0,680,17,1,7.543850510622778
0.64,1,7,10,52,50,0,1,51,4,1,5.371614295609493
1.0,3,5,4,34,63,6,0,1268,17,1,7.339862318036722
1.0,1,8,2,48,50,6,1,78,17,1,7.420956079780587
0.63,0,4,11,45,50,8,0,50,17,1,6.356368043460024
0.79,3,7,8,22,90,6,1,745,17,1,4.507557357121091
0.6,2,11,15,44,50,6,1,348,0,1,7.094234845924755
0.23,3,5,15,56,50,6,0,745,17,1,7.094234845924755
1.0,3,4,1,35,50,0,0,745,17,1,7.608151124377994
0.79,4,7,6,20,95,10,1,2715,20,1,4.487737089095996
0.36,4,6,15,47,50,0,0,3744,20,1,7.094234845924755
1.0,3,7,15,41,80,6,0,583,20,1,1.2837077723447896
0.07,4,4,13,64,50,0,1,3744,20,1,5.94521116259052
0.59,3,6,1,69,50,0,1,741,4,1,7.02919384725252
0.24,4,6,9,48,50,7,1,3744,20,1,7.094234845924755
0.49,3,8,7,67,67,1,0,613,20,1,7.990021360047354
1.0,4,6,8,39,52,6,1,3744,20,1,7.575584651557793
1.0,4,7,1,69,50,6,1,2715,20,2,7.094234845924755
0.9,2,8,2,58,55,3,0,421,20,1,6.7566416493123755
0.99,3,8,17,54,50,1,0,1629,20,1,7.094234845924755
