date,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,Year,Quarter_Number,Month_Number,gdp_per_capita,seasonally_adjusted_INDPRO,seasonally_adjusted_CPI,seasonally_adjusted_unemployment_rate,anomaly_INDPRO,anomaly_CPI,anomaly_unemployment_rate,anomaly_PPI,anomaly_share_price,anomaly_1_year_rate,anomaly_3_months_rate,anomaly_6_months_rate,anomaly_10_year_rate,CPI_trend,INDPRO_trend,unemployment_rate_trend,PPI_trend,seasonally_adjusted_PPI,1_year_rate_acf1_original,1_year_rate_sumsq_acf_original,1_year_rate_acf1_diff1,1_year_rate_sumsq_acf_diff1,1_year_rate_acf1_diff2,1_year_rate_sumsq_acf_diff2,1_year_rate_acf_seasonal,3_months_rate_acf1_original,3_months_rate_sumsq_acf_original,3_months_rate_acf1_diff1,3_months_rate_sumsq_acf_diff1,3_months_rate_acf1_diff2,3_months_rate_sumsq_acf_diff2,3_months_rate_acf_seasonal,6_months_rate_acf1_original,6_months_rate_sumsq_acf_original,6_months_rate_acf1_diff1,6_months_rate_sumsq_acf_diff1,6_months_rate_acf1_diff2,6_months_rate_sumsq_acf_diff2,6_months_rate_acf_seasonal,CPI_acf1_original,CPI_sumsq_acf_original,CPI_acf1_diff1,CPI_sumsq_acf_diff1,CPI_acf1_diff2,CPI_sumsq_acf_diff2,CPI_acf_seasonal,INDPRO_acf1_original,INDPRO_sumsq_acf_original,INDPRO_acf1_diff1,INDPRO_sumsq_acf_diff1,INDPRO_acf1_diff2,INDPRO_sumsq_acf_diff2,INDPRO_acf_seasonal,10_year_rate_acf1_original,10_year_rate_sumsq_acf_original,10_year_rate_acf1_diff1,10_year_rate_sumsq_acf_diff1,10_year_rate_acf1_diff2,10_year_rate_sumsq_acf_diff2,10_year_rate_acf_seasonal,share_price_acf1_original,share_price_sumsq_acf_original,share_price_acf1_diff1,share_price_sumsq_acf_diff1,share_price_acf1_diff2,share_price_sumsq_acf_diff2,share_price_acf_seasonal,unemployment_rate_acf1_original,unemployment_rate_sumsq_acf_original,unemployment_rate_acf1_diff1,unemployment_rate_sumsq_acf_diff1,unemployment_rate_acf1_diff2,unemployment_rate_sumsq_acf_diff2,unemployment_rate_acf_seasonal,PPI_acf1_original,PPI_sumsq_acf_original,PPI_acf1_diff1,PPI_sumsq_acf_diff1,PPI_acf1_diff2,PPI_sumsq_acf_diff2,PPI_acf_seasonal,OECD_CLI_index_acf1_original,OECD_CLI_index_sumsq_acf_original,OECD_CLI_index_acf1_diff1,OECD_CLI_index_sumsq_acf_diff1,OECD_CLI_index_acf1_diff2,OECD_CLI_index_sumsq_acf_diff2,OECD_CLI_index_acf_seasonal,CSI_index_acf1_original,CSI_index_sumsq_acf_original,CSI_index_acf1_diff1,CSI_index_sumsq_acf_diff1,CSI_index_acf1_diff2,CSI_index_sumsq_acf_diff2,CSI_index_acf_seasonal,gdp_per_capita_acf1_original,gdp_per_capita_sumsq_acf_original,gdp_per_capita_acf1_diff1,gdp_per_capita_sumsq_acf_diff1,gdp_per_capita_acf1_diff2,gdp_per_capita_sumsq_acf_diff2,gdp_per_capita_acf_seasonal
2017-09-01,0.04,0.02,0.06,0.08,1.2485,1.0295,1.151,246.435,99.7482,2.2,6.2572993973396045,4.3,289.9,100.15892683632,95.1,2017,3,9,60482.333333333336,99.55671965079708,246.47140838493567,4.336691880959137,0,0,0,0,0,0,0,0,0,246.3506060614132,100.740077557504,4.250484870357774,292.9109832089567,292.6298872274745,0.9905987073249994,8.780441681804655,0.3491872841224504,0.215647938870286,-0.15767380364570707,0.28680527357368135,,0.9896142392699648,8.638139242419534,0.3331638523705856,0.2551133543501298,-0.18625272755207695,0.29485735601745133,,0.990677153449253,8.745637047967545,0.3507414509590459,0.24740512708416176,-0.17393030776875557,0.2900043456960202,,0.9957165122425158,9.533481896785519,0.4662388120802979,0.2522566663499949,-0.15137537092760378,0.12765427921066094,,0.9963196450280443,9.554878219910778,0.28916873409392324,0.411074914161927,-0.4939040870765796,0.2725718313707962,,0.9927741323353934,9.067854791617188,0.30262088356756467,0.12988039184386563,-0.20883065710729917,0.19616610111643837,,0.9960061300963843,9.54699025095836,0.2719463125725516,0.10281175779410294,-0.3019398691365178,0.1899067144753577,,0.9913281918648811,8.336716506758519,0.17883495690318893,0.3515818499902129,-0.5495932551146632,0.31542991934329756,,0.9954335021553128,9.318867781245306,0.6788010601802796,1.0054397691919386,-0.26774928176495844,0.12911802876247538,,0.9880705775780074,5.240715576125762,0.9604068410659372,2.5880187157920593,0.8850654347513471,1.7462082980826958,,0.9515470299507697,6.590755215844172,-0.02897468517392495,0.029577241656582324,-0.46720678204509297,0.23746168684479826,,0.9955333264544567,9.508414242369607,0.7750857226206478,1.327469199308515,-2.6359173764762612e-05,0.19561865151386731,
2017-10-01,0.02,0.06,0.28,0.0,1.3595238095238096,1.0747619047619048,1.227142857142857,246.626,100.9893,2.36,6.298857096339737,4.2,288.6,100.29078840501,100.7,2017,4,10,60674.0,100.89409278563694,246.6237732877702,4.212561490234782,0,0,0,0,0,0,0,0,0,246.8342663049068,100.98515881702671,4.209704572971968,295.4020635501826,295.0247497961365,0.9907074237965983,8.788484811161583,0.34920614414127477,0.2155472158233551,-0.1576472721355059,0.28676517642989896,,0.9896643283074122,8.643920657003113,0.33316527152230335,0.2550772281923976,-0.18623991296304393,0.2948598929080173,,0.9907422785999246,8.751692183468105,0.3507550220431544,0.24733895047625507,-0.1739193953917407,0.28999407931332494,,0.9957284301203359,9.533688645438179,0.46481020264250544,0.25065247971390325,-0.15273162741290788,0.12913238950235395,,0.9962042838516754,9.553321447747603,0.28669706818052426,0.4023957824864463,-0.4878050159788707,0.26611505566478977,,0.9929312057601526,9.071970168594099,0.30245021967762836,0.12992916517220535,-0.20852218435301353,0.19639837960816692,,0.9959554179079162,9.545427908125049,0.27219838751644154,0.10297154196644648,-0.30175528989913786,0.1898911818061727,,0.9912354155881415,8.335861325870974,0.17928056557643018,0.3518122264488272,-0.549594327020412,0.31543107656693437,,0.9954987090985424,9.31984663549011,0.6790398446920985,1.0080511187853007,-0.26815348392270705,0.12931112011800305,,0.9880385089423648,5.239831349193755,0.9603378693992143,2.586592808035234,0.8852012161831023,1.7474145839131634,,0.9507348110210169,6.5871651680697765,-0.02995694011383565,0.028773183404729563,-0.4678910646527296,0.23758708877085993,,0.9955064449087211,9.50675806288409,0.7757405420991198,1.330583035115517,-2.6315675873398512e-05,0.19561862472916755,
2017-11-01,0.06,0.06,0.12,0.18,1.5147619047619048,1.2295238095238097,1.3623809523809522,247.284,101.2493,2.35,6.303545506115012,4.2,288.1,100.426463647806,98.5,2017,4,11,60813.66666666666,101.21789340188454,247.36891960752064,4.182710385761927,0,0,0,0,0,0,0,0,0,247.33620734645257,101.23304365392272,4.170518467539234,297.927174040222,298.270265920003,0.9908391814769937,8.797294699232733,0.34931377317834067,0.21555411633681484,-0.15762242720943567,0.286793775931076,,0.9897688887105286,8.650283214673722,0.3331616023472752,0.25503168139844273,-0.18620768011171487,0.29485660217335374,,0.9908353151082886,8.758151358051538,0.3507955899959118,0.24733936664213008,-0.17390154927834242,0.2900236278094983,,0.9957212960446988,9.533697952945882,0.46396233066503695,0.2506557408776443,-0.1566685886639107,0.1291496176932608,,0.9961895230231539,9.55165020756695,0.2878202264037339,0.40253322331425156,-0.490847314768653,0.27031732918837575,,0.9929537771572401,9.076092695414609,0.30243084178832896,0.12991438830158986,-0.20882885109421037,0.19650492292535282,,0.9959656768919561,9.544320720615486,0.272138906046397,0.10293511315837539,-0.30177400489873907,0.19003762059184962,,0.9912648475726977,8.336101961797329,0.1792840952704689,0.35181769476581826,-0.5494148244473344,0.3151040565745799,,0.9955376567486796,9.322608920355687,0.679172938987652,1.0095953045554888,-0.2680368772861273,0.12903924200865946,,0.9879929047686261,5.2384083714946215,0.960345198356328,2.585906505057297,0.885228993345413,1.7476535278385257,,0.9511536683593507,6.5891403994860545,-0.03134758607821333,0.02874903266790815,-0.4694622241951828,0.23821254519776053,,0.9954932232140592,9.505053584758782,0.7766698508735429,1.335224295636155,-1.9644400628486373e-05,0.19639599861096824,
2017-12-01,0.06,0.28,0.08,0.06,1.6505,1.322,1.465,247.805,101.4871,2.4,6.348850433228362,4.1,288.6,100.561402043797,95.9,2017,4,12,60953.333333333336,101.347697029501,247.87988672576768,4.0499855819756405,0,0,0,0,0,0,0,0,0,247.8544508223517,101.4821552447094,4.132593798284159,300.4902113274183,298.29801260115767,0.9909519528124746,8.806376358686256,0.34948788496781563,0.21559281444499445,-0.15762946256310095,0.2868148607314475,,0.98983765366528,8.656578264409413,0.3332606461583154,0.2551176545869126,-0.18624410059870078,0.2948544768792121,,0.9909077747155343,8.76458339390978,0.350895533664089,0.2474197880258408,-0.1739138311577047,0.29003725934290386,,0.9957198681336803,9.533593672771254,0.46431267095783607,0.2509668457289109,-0.15719149986480502,0.12861807533755634,,0.9961771486022505,9.550004644942126,0.2879198177719513,0.4029391183104766,-0.49073805665818665,0.2701777859163734,,0.9930218566545448,9.080933150018671,0.30240812118050525,0.12988001725344459,-0.208955089928701,0.19643920900966638,,0.9959088658842332,9.542317455398319,0.27184551697302195,0.1025744446569705,-0.3021820404354802,0.1898645101337831,,0.9911694754760432,8.335344567830127,0.1791909053237597,0.35223301783254385,-0.5495615551173896,0.3151967462790143,,0.9955449798601739,9.3260664310334,0.6791638338857465,1.009487489152265,-0.26782004628647665,0.12932876262447796,,0.987935506632,5.236407972104799,0.9603719027584854,2.5859867096832723,0.8852271937440523,1.7476203780666415,,0.9515205322355565,6.594804872761667,-0.030668482378976965,0.028895144764809533,-0.4692874842513109,0.23806154734727597,,0.9954802135705825,9.503337654939083,0.7769066938160383,1.3396031084525235,-1.4691441852806725e-05,0.19639597222890073,
2018-01-01,0.28,0.12,0.0,0.08,1.747142857142857,1.413333333333333,1.5895238095238096,248.859,101.4852,2.58,6.42261842287762,4.0,296.6,100.695235964754,95.7,2018,1,1,61093.0,101.63556613886736,248.22911521101952,3.883176529076527,0,0,0,0,0,0,0,0,0,248.3831321624424,101.7341210259806,4.095577208694397,303.10611676168634,301.2515525479166,0.9910362257035567,8.815202157197877,0.3496066889859366,0.21560216884194514,-0.15762035900253593,0.2868259408672446,,0.9899031227582851,8.662719500254745,0.33331070562033804,0.2551202390259209,-0.1862434225519838,0.29485629321476436,,0.9909874231308266,8.771066677400142,0.3509680802428451,0.24744955021072013,-0.17391821213013625,0.2900247461865888,,0.9956968046239456,9.532971064096884,0.4633122013809103,0.24980731782198248,-0.15743656544843806,0.12766776166482474,,0.9961893319863054,9.548984112540472,0.2877983003931001,0.4022684256306664,-0.4905767937886569,0.2698218970036867,,0.9931807666384552,9.087930725580039,0.3024014878929014,0.12974060068675003,-0.2088037747150937,0.19649261737410934,,0.9958033029929517,9.538500061680175,0.27262005818431945,0.10281747126792189,-0.3016117302914238,0.1896876040144308,,0.9910714800694848,8.333530072982192,0.1796329132787739,0.3526652939682311,-0.5495620874075956,0.3151974436424161,,0.9953081101593421,9.32531746514461,0.6742138219781246,0.9891247671797175,-0.26330383116654926,0.1278997365004341,,0.9878671627065803,5.23384765907516,0.9603996424864486,2.586621151134378,0.8852269683287849,1.7476194967455034,,0.9516049447392291,6.600500213531335,-0.030608221451041723,0.02890658496236564,-0.4691904889939963,0.2379711928357897,,0.9954674165313036,9.501639600380562,0.7771422567065552,1.3438949392323212,-1.4667317751459261e-05,0.19639594595724816,
2018-02-01,0.12,0.08,0.18,0.02,1.903157894736842,1.5678947368421052,1.7473684210526317,249.529,101.7319,2.86,6.35526571888873,4.1,288.9,100.816736668979,99.7,2018,1,2,61174.0,102.11491018313257,248.9788023814403,4.057770011525872,0,0,0,0,0,0,0,0,0,248.91175144938373,101.99169838434256,4.05917940206394,305.7953582970665,284.547363735037,0.9911501048658805,8.824336010388818,0.3496870572772906,0.21552518935587414,-0.15763563836287947,0.28685058595526525,,0.9899943293579268,8.669211153545008,0.3333651130682187,0.25512214564866936,-0.186239818470734,0.2948903681760007,,0.9910777844617495,8.777863380003401,0.3510740033328168,0.24747701259590343,-0.17391211925114528,0.29003576630048594,,0.9956896852504544,9.532226760185756,0.46490207703565267,0.2511451552093548,-0.15897814166627536,0.1284717697810156,,0.9961761354470328,9.547967791817394,0.28765643320117107,0.40270204062167353,-0.49071676048570295,0.2698873066472077,,0.9933933668611351,9.097663483915758,0.3029174957682749,0.12959574426993017,-0.2086030953387982,0.1962351628774285,,0.9959331833100782,9.53772400306406,0.2687855448785355,0.10014899384194972,-0.3008039710969218,0.18760359493609224,,0.9912298003090386,8.334873240995504,0.1790052234837344,0.3513920652250823,-0.5488475379081232,0.31417748631826214,,0.9955706057618944,9.329598184966313,0.6606243346790281,0.9630023078849619,-0.27337783983290503,0.12484304338969596,,0.9877965885318328,5.230911465312969,0.9604659565010969,2.5877214242405326,0.8851751061827978,1.7477075675682472,,0.9510954691113453,6.599721434229296,-0.030644766025763978,0.028958231121033698,-0.4681785635858795,0.23721585479196902,,0.9954698738142844,9.500279800890095,0.7773641932383742,1.3456211303549195,-9.083539078262221e-06,0.1948836973339962,
2018-03-01,0.08,0.0,0.06,0.28,1.998095238095238,1.6966666666666668,1.8704761904761904,249.577,102.1943,2.84,6.33487096977851,4.0,306.5,100.89341869783,101.4,2018,1,3,61255.0,102.4388722064522,249.69437448940985,4.001114452237015,0,0,0,0,0,0,0,0,0,249.4281880478655,102.25183690238838,4.023698121615486,308.5868263688122,300.1614998057825,0.9912248088318559,8.833142255424736,0.34982600113996093,0.21556243867288968,-0.1576614880638238,0.28682682066111365,,0.9900690892918701,8.675761074774954,0.3334867386398303,0.255217801910751,-0.1862488987412564,0.29488435683862113,,0.9911479760687053,8.784631733576003,0.35120958202240804,0.24752904849902346,-0.17391867519222404,0.2900381971034503,,0.9957079218941315,9.531877643555571,0.4636344383823155,0.2498014123043389,-0.15642741506368676,0.12801956165614775,,0.9961407727096533,9.54637712791022,0.28774169746728906,0.4029254172869986,-0.4903518703685807,0.2692892490905561,,0.993401851858902,9.106376107429575,0.30282565124399646,0.12954099769499727,-0.20875191735599888,0.1957032336348135,,0.9959842392444114,9.538174513930134,0.26989928288100185,0.10069849556302408,-0.30322001238649265,0.1884638335905711,,0.9911323334251069,8.334796702812655,0.1783766588847517,0.3517807611952081,-0.549432501279905,0.3148558324132072,,0.9949938668577295,9.322828074896028,0.6194058048338791,0.8914611214419237,-0.31120294768004136,0.14316355194905217,,0.9877513515730247,5.228171181792457,0.9605799681721593,2.5889731561802827,0.8846627736214907,1.7467564845029742,,0.9509446059420242,6.595901840205993,-0.029868562006741598,0.028776462054748597,-0.4685747852162489,0.2378743902726354,,0.9954723767683554,9.49925309314283,0.7773803897331663,1.34704372372489,-5.639716567524166e-06,0.1948836877761399,
2018-04-01,0.0,0.18,0.08,0.24,2.083333333333333,1.7576190476190474,1.9309523809523808,250.227,103.3551,2.87,6.324933871263918,4.0,322.9,100.918248137843,98.8,2018,2,4,61336.0,103.3021717383224,249.9992670286985,4.008027025284751,0,0,0,0,0,0,0,0,0,249.9265910646652,102.50113579161496,3.989865588098675,311.5998702541739,314.03400770258014,0.9912912734633536,8.841543106131919,0.3498934714316377,0.2155232343878547,-0.15765574183002126,0.2868292111720447,,0.9901116770032911,8.681938081887553,0.3335446937371228,0.25524177623908284,-0.18623277812736713,0.2948880187405778,,0.991188583391929,8.790980171270391,0.3512708650943128,0.2475299672049861,-0.17389806043387113,0.2900350665019666,,0.99570166387073,9.531467239158484,0.4624440637168384,0.24893460113950044,-0.15910776350445446,0.12890484042942577,,0.9960306746756284,9.542819951148902,0.2880976984409917,0.40085777184379273,-0.4884946001802814,0.268076464132632,,0.9934435756733128,9.114606753422475,0.3028089712396243,0.12947267851065355,-0.20894504682751822,0.1956570541141139,,0.9960176349645243,9.539376118891846,0.2701388061625692,0.10081811832840051,-0.30300601481860095,0.1885229532680114,,0.99116675235324,8.335680362367453,0.17837840085521814,0.35178314086959134,-0.549902786779002,0.3155054142450866,,0.9944184530576512,9.305138597531426,0.6332992362147551,0.8739104862217191,-0.316407409412006,0.1479040334432387,,0.9877416727588577,5.22621906213812,0.9606162240865278,2.5894468084586832,0.8846376444212952,1.7466491482373407,,0.9514245808127558,6.598910612715073,-0.030345777066542134,0.028563911951925827,-0.4675519067216478,0.23626145823964054,,0.9954749247701452,9.4985347822053,0.7773965306879412,1.348215431112107,-5.630501341679693e-06,0.1948836782316539,
2018-05-01,0.18,0.06,0.02,0.18,2.1963636363636363,1.864090909090909,2.023181818181818,250.792,102.381,2.98,6.33809934494377,3.8,331.9,100.900759578562,98.0,2018,2,5,61431.333333333336,102.60293204772556,250.7843320474313,3.90329031574276,0,0,0,0,0,0,0,0,0,250.4037368039513,102.72171054668472,3.9581476128487454,315.0437492340816,314.9887984514906,0.9913691034270822,8.849733625287115,0.34995616625504566,0.21540413081133553,-0.15765715723131138,0.2868285325951762,,0.9901714264277041,8.688028702331291,0.3335694541424806,0.25512541785676235,-0.1862489290472034,0.29485958148175423,,0.9912408449072786,8.797109393517635,0.3512974182910891,0.24744061970636055,-0.17391062326423995,0.2900315493139291,,0.9956989764552832,9.53110041655227,0.4628227057694301,0.24937865345657284,-0.15953416725544387,0.12879820088831964,,0.9961438906449386,9.541923712628954,0.27817099406898244,0.3879717298515055,-0.48504103181152836,0.2673549134386123,,0.99353498703162,9.122974426086415,0.30280603218106755,0.1293791410190739,-0.20887388942343643,0.19580654891091953,,0.9960138019847955,9.540513142858021,0.27007581796767133,0.10081281625398134,-0.3028419616775119,0.18843541937193603,,0.9909213521399189,8.332681967130817,0.17800212539851265,0.3516165225453749,-0.5498393503642423,0.3156101481481498,,0.9941148520535719,9.283072427025836,0.6439397266687916,0.8944791253389064,-0.31193383089256016,0.13205837457065153,,0.9877611136001173,5.225372321997598,0.960587435210414,2.588960557438694,0.8848878861968238,1.7478769963413814,,0.9516227892789364,6.603949051896991,-0.03010457548476133,0.028589645340213285,-0.46789507848822726,0.23641608911156647,,0.995473877237703,9.498030774239863,0.7773584253317676,1.3496718444732316,-6.458786997311855e-06,0.19506487980447101,
2018-06-01,0.06,0.08,0.28,0.24,2.2485714285714287,1.8990476190476189,2.063809523809524,251.018,103.2256,2.91,6.342405184446572,4.0,342.4,100.852184228948,98.2,2018,2,6,61526.66666666666,103.08037302981528,251.27592251091423,3.937982673476604,0,0,0,0,0,0,0,0,0,250.8575060897033,102.90304457824574,3.929396283198207,318.4116447368401,344.588131184301,0.9914133052836457,8.857227155240423,0.35001702678310215,0.215382195276106,-0.15766628952451123,0.2868157402655038,,0.9902000099545525,8.693636364083027,0.33359986734081065,0.2551089940366382,-0.18626238075398782,0.2948205782878948,,0.9912703693552652,8.802697170235595,0.35132993141017793,0.24742896681639412,-0.17391866653511096,0.2900037543433407,,0.9957100332940412,9.531076141794426,0.46251028494034657,0.2486687728502657,-0.15913345712284988,0.12878236989771852,,0.9960683812052284,9.539790381723172,0.27183453394806484,0.38731103854794835,-0.4955399287812317,0.2790956863975665,,0.9935094210974753,9.129767393094879,0.30263928561701753,0.12926143104563148,-0.20897584005480668,0.1955961327820857,,0.9960241773301544,9.541833661692975,0.27006334855552183,0.10081752092861883,-0.3029149529429593,0.18850693329036255,,0.9912159017278473,8.335517906809413,0.1755043102316919,0.34821770703366006,-0.5495805154597837,0.31526496048799324,,0.9937422595685312,9.255756445577681,0.6463693859390205,0.9157966583176285,-0.31367413665455174,0.13218994861047878,,0.9877992653282905,5.22565217994348,0.9605379901118811,2.587947428226885,0.8850759961211303,1.749120223977691,,0.9516862904082921,6.609523520090859,-0.030122165238210995,0.028594942747395744,-0.4677699559960847,0.23635446577693475,,0.9954729221703893,9.49772555917691,0.7774040329202677,1.3510082845821703,-7.4059068879278e-06,0.19506487261819577,
2018-07-01,0.08,0.02,0.24,1.0,2.305238095238095,1.9571428571428573,2.1142857142857143,251.214,103.3561,2.89,6.355849449894225,3.8,353.0,100.775477297116,97.9,2018,3,7,61622.0,103.47120428336105,251.62890932806764,3.853828514233797,0,0,0,0,0,0,0,0,0,251.2893778792425,103.04448303075527,3.903766141214052,321.35422517888026,356.476747073726,0.9914583860456949,8.864042896751403,0.3500403528022856,0.2153657402325024,-0.15766817837112865,0.2868179211342267,,0.9902370901402586,8.698839185415476,0.3336087993375342,0.2550936008037037,-0.18627155322161382,0.29483073630804585,,0.9913030502564376,8.807789046998638,0.3513422904758413,0.24742077321526057,-0.1739219149769327,0.29000712494586706,,0.9957221899615384,9.531356155365655,0.4625896726021453,0.2483423402612286,-0.15904542500968788,0.12876728162764237,,0.996068215633507,9.538141814294681,0.2719288481407763,0.3874249715989854,-0.5003581413074529,0.2833871039739688,,0.9935169313185023,9.135430546522425,0.3026592196069909,0.12927206278260783,-0.209088963051894,0.1955875673750948,,0.9960199486637695,9.54308497361286,0.2700466648444831,0.10067773980546382,-0.30293741874667285,0.1882788069752811,,0.9909724230551179,8.334848390753196,0.17301587301587346,0.3482956804120839,-0.5518888855634139,0.3180196820034827,,0.9933566291774806,9.223561830506396,0.6504328955752965,0.9365781382856435,-0.31365304899357765,0.13212059307574778,,0.9878500688144425,5.22689324084989,0.9604728309448801,2.5867326348516846,0.8851457549441948,1.7496696748322669,,0.9518130179429308,6.615715317534159,-0.030128571036966506,0.02859863683581581,-0.4677910623075998,0.236390533945874,,0.9954720587042659,9.497569746832966,0.7774494728425442,1.3521475410042467,-7.393864737592257e-06,0.1950648654856283,
2018-08-01,0.02,0.28,0.18,1.1,2.360434782608696,2.033913043478261,2.1865217391304346,251.663,104.0585,2.89,6.380933501220268,3.8,362.2,100.673512462151,96.2,2018,3,8,61621.0,103.67339242102231,252.12440808206148,3.8606315970200673,0,0,0,0,0,0,0,0,0,251.70618179817023,103.14967871132993,3.880489192889112,324.2034991902704,362.9945579576192,0.9915013577966248,8.870195496047032,0.35006629704356257,0.2153603817680666,-0.15766824623216852,0.2868178041804648,,0.9902800699013883,8.703721046671152,0.33363123394998423,0.2550945947740094,-0.1862687769709434,0.29483266790988594,,0.991343101780325,8.812515944716239,0.3513610469644577,0.24741161340274112,-0.17392001505560234,0.2900046657467949,,0.9957241408465003,9.531661464633647,0.4624152710491768,0.2482088588885561,-0.15902421826102417,0.1290507182725958,,0.9960074581529514,9.535794279601685,0.2713694697003764,0.38837747397645467,-0.5014820088672929,0.28433641544407134,,0.9935374978474014,9.140198955748614,0.3026582643435417,0.129270270235807,-0.2090745396495057,0.19558605879316568,,0.9959971866909012,9.543868456349129,0.27005915047710927,0.10064337890029663,-0.3028776249911944,0.1885006550177682,,0.9910125125989581,8.335456630527107,0.17301587301587346,0.3482956804120839,-0.553742802303263,0.3206503029715073,,0.9930266925270183,9.188740836244207,0.6548542514370319,0.955042478273447,-0.3135668497119168,0.131717420865852,,0.9879066936283737,5.228791350071452,0.9604007855344086,2.585595229991306,0.8852038416245984,1.7495900779687104,,0.9520744636772615,6.6240478944460115,-0.0300593920218729,0.028723554116373447,-0.46770219784815664,0.23636761060764955,,0.9954955210364318,9.49797739855137,0.7766195623346797,1.3479014005303616,-9.514525767164066e-07,0.19411303111574707,
